ekis_id;short_name;lng;lat;main;fulltext;okrug
13934;ГБОУ Школа № 460;37.773426975;55.678763162102896;False;город Москва, Тихорецкий бульвар, дом 8;Юго-Восточный
13934;ГБОУ Школа № 460;37.7666440360422;55.6808706621266;False;город Москва, Ставропольская улица, дом 52, корпус 2;Юго-Восточный
13934;ГБОУ Школа № 460;37.7673118785021;55.67787413911979;False;город Москва, Краснодарская улица, дом 53;Юго-Восточный
13934;ГБОУ Школа № 460;37.8100481221845;55.6749125472776;False;город Москва, улица Степана Шутова, дом 8, корпус 3, строение 2;Юго-Восточный
13934;ГБОУ Школа № 460;37.770408581992704;55.6801797803628;False;город Москва, Ставропольская улица, дом 54, корпус 3;Юго-Восточный
13934;ГБОУ Школа № 460;37.8006589285123;55.678170575843104;False;город Москва, Ставропольский проезд, дом 15;Юго-Восточный
13934;ГБОУ Школа № 460;37.7749119101094;55.6802846399346;False;город Москва, Ставропольская улица, дом 72;Юго-Восточный
13934;ГБОУ Школа № 460;37.7697955009511;55.6722900350625;True;город Москва, Белореченская улица, дом 11;Юго-Восточный
13934;ГБОУ Школа № 460;37.8097185576365;55.6744162549806;True;город Москва, улица Степана Шутова, дом 8, корпус 3;Юго-Восточный
13934;ГБОУ Школа № 460;37.7715626030107;55.678889821964205;True;город Москва, Тихорецкий бульвар, дом 8А;Юго-Восточный
13949;ГБОУ Школа № 556;37.5826180064884;55.617797134455;False;город Москва, Днепропетровская улица, дом 16Б;Южный
13949;ГБОУ Школа № 556;37.5887620419221;55.6186687908043;False;город Москва, Днепропетровская улица, дом 29А;Южный
13949;ГБОУ Школа № 556;37.5898117417305;55.621588996845;False;город Москва, Днепропетровская улица, дом 23А;Южный
13949;ГБОУ Школа № 556;37.5857386447659;55.6174389596719;False;город Москва, Днепропетровская улица, дом 33А, строение 2;Южный
13949;ГБОУ Школа № 556;37.584915861149;55.620804699556295;False;город Москва, Днепропетровская улица, дом 25А;Южный
13949;ГБОУ Школа № 556;37.591638158757;55.62130830407639;False;город Москва, Чертановская улица, дом 26А;Южный
13949;ГБОУ Школа № 556;37.5853890344451;55.6169207005482;True;город Москва, Днепропетровская улица, дом 33А;Южный
13583;ОУ СОШ Первая школа;37.4917315100413;55.883222538100604;True;город Москва, улица Бусиновская Горка, дом 7, корпус 1;Северный
13824;ГБОУ Школа № 1619;37.405129343488;55.796459283618;False;город Москва, улица Твардовского, дом 23, корпус 4;Северо-Западный
